,flag,program,value
21234,-fbounds-check=safeonly,Maximum-Prog,0.0
21235,-gnatO,Maximum-Prog,0.0
21236,-minline-all-stringops,Maximum-Prog,0.9918984989491152
21237,-fargument-noalias-global,Maximum-Prog,1.016227108247182
21238,--include-prefix,Maximum-Prog,0.0
21239,-fcombine-stack-adjustments,Maximum-Prog,0.9910654666800156
21240,-floop-parallelize-all,Maximum-Prog,0.9806316868452336
21241,-fdiagnostics-generate-patch,Maximum-Prog,0.0
21242,-fira-verbose=0,Maximum-Prog,0.9650003665768888
21243,-fgcse-sm,Maximum-Prog,0.9163512759838696
21244,-mclzero,Maximum-Prog,0.0
21245,-mfma4,Maximum-Prog,0.9959514069048092
21246,-fweb,Maximum-Prog,0.9764753262401692
21247,-floop-flatten,Maximum-Prog,1.0062926317399
21248,-MT,Maximum-Prog,0.0
21249,-flive-patching,Maximum-Prog,0.0
21250,-fvect-cost-model,Maximum-Prog,1.006329831789803
21251,-fverbose-asm,Maximum-Prog,0.8636586180118065
21252,-ftree-ter,Maximum-Prog,1.0114831194428515
21253,-aux-info,Maximum-Prog,0.0
21254,-fasan-shadow-offset=3,Maximum-Prog,0.0
21255,-fcompare-elim,Maximum-Prog,0.8421349037441388
21256,-fstrict-overflow,Maximum-Prog,1.0107575971099294
21257,--write-user-dependencies,Maximum-Prog,0.9936775754277446
21258,-fwhole-program,Maximum-Prog,0.9865521564157094
21259,-mavx512ifma,Maximum-Prog,0.0
21260,-m32,Maximum-Prog,0.0
21261,--version,Maximum-Prog,0.0
21262,-fcoarray=none,Maximum-Prog,0.9952893372332646
21263,-finit-logical=true,Maximum-Prog,1.0191488565141849
21264,-fdebug=level,Maximum-Prog,0.0
21265,-MD,Maximum-Prog,1.0166074805381748
21266,-fbranch-count-reg,Maximum-Prog,0.966314515641072
21267,-fbuilding-libgcc,Maximum-Prog,0.9757482642127636
21268,-fmax-errors=0,Maximum-Prog,0.980479167792223
21269,-I,Maximum-Prog,0.0
21270,-include,Maximum-Prog,0.0
21271,-ftrampolines,Maximum-Prog,0.0
21272,-mclwb,Maximum-Prog,0.0
21273,-mxsave,Maximum-Prog,0.9982564676133858
21274,-fstrict-aliasing,Maximum-Prog,0.9797188863423324
21275,-flto-report,Maximum-Prog,0.9694547191038516
21276,-foptimize-strlen,Maximum-Prog,0.8464411932438534
21277,-fdiagnostics-show-location=once,Maximum-Prog,0.8840493066119306
21278,-msse3,Maximum-Prog,0.8878954781319495
21279,-mprefetchwt1,Maximum-Prog,0.0
21280,-o,Maximum-Prog,0.0
21281,-ftree-loop-vectorize,Maximum-Prog,0.0
21282,-ftemplate-depth=1,Maximum-Prog,0.0
21283,-fsel-sched-reschedule-pipelined,Maximum-Prog,1.0015310132615347
21284,-fconstexpr-depth=1,Maximum-Prog,1.0067976033972046
21285,-mf16c,Maximum-Prog,0.8871083256739571
21286,-freorder-functions,Maximum-Prog,0.9982614594905892
21287,-fipa-pta,Maximum-Prog,0.9907973886918312
21288,-fno-threadsafe-statics,Maximum-Prog,1.0066342991754609
21289,-fversion-loops-for-strides,Maximum-Prog,0.0
21290,-mavx512er,Maximum-Prog,0.0
21291,-fstack-limit,Maximum-Prog,0.0
21292,-fgnu-unique,Maximum-Prog,0.9838358864840444
21293,-fcheck-new,Maximum-Prog,0.9806252640334818
21294,-mmmx,Maximum-Prog,0.9958272017559174
21295,-msse4.2,Maximum-Prog,1.0057054046429146
21296,-fsched-last-insn-heuristic,Maximum-Prog,0.8686531054483955
21297,-Og,Maximum-Prog,0.9771245509099272
21298,-dumpbase,Maximum-Prog,0.0
21299,-ftree-loop-if-convert-stores,Maximum-Prog,1.012164350130474
21300,--imacros,Maximum-Prog,0.0
21301,-funsafe-math-optimizations,Maximum-Prog,1.006522639744741
21302,-ftree-coalesce-vars,Maximum-Prog,0.933179955077259
21303,-mpc80,Maximum-Prog,1.010600679881236
21304,-fname-mangling-version-,Maximum-Prog,0.92473260236153
21305,-fsanitize-recover,Maximum-Prog,0.0
21306,-fshrink-wrap,Maximum-Prog,0.9900553974947964
21307,-mmovbe,Maximum-Prog,0.9971329029357776
21308,-mno-default,Maximum-Prog,0.0
21309,-fbuiltin-printf,Maximum-Prog,0.0
21310,-fprefetch-loop-arrays,Maximum-Prog,1.008243418649167
21311,-msse2,Maximum-Prog,0.988059354289476
21312,-fvisibility=package,Maximum-Prog,0.0
21313,-mbmi,Maximum-Prog,1.0015494373360043
21314,-iprefix,Maximum-Prog,0.0
21315,--include-with-prefix-after,Maximum-Prog,0.0
21316,-ftree-loop-distribution,Maximum-Prog,1.0013978776004326
21317,-mmusl,Maximum-Prog,0.0
21318,-fipa-cp,Maximum-Prog,0.8548418061878684
21319,-fsched2-use-superblocks,Maximum-Prog,0.8462199306645226
21320,-mwaitpkg,Maximum-Prog,0.0
21321,-fcompare-debug-second,Maximum-Prog,1.004990673950746
21322,-fshort-wchar,Maximum-Prog,1.00631884057971
21323,-gvariable-location-views=incompat5,Maximum-Prog,0.0
21324,-fasynchronous-unwind-tables,Maximum-Prog,0.8715524166555094
21325,--verbose,Maximum-Prog,1.009276501943945
21326,-fdiagnostics-show-caret,Maximum-Prog,0.9982023921435283
21327,-fbranch-target-load-optimize2,Maximum-Prog,0.9340787115671658
21328,-ffast-math,Maximum-Prog,0.9316071195236229
21329,-ftrack-macro-expansion,Maximum-Prog,1.0105478165715966
21330,-imacros,Maximum-Prog,0.0
21331,--debug,Maximum-Prog,0.992891757422829
21332,-fargument-alias,Maximum-Prog,1.007487788814411
21333,-mavx5124vnniw,Maximum-Prog,0.0
21334,-gstrict-dwarf,Maximum-Prog,1.0127189007108988
21335,-fdelete-null-pointer-checks,Maximum-Prog,1.0157100517704123
21336,-fdump-passes,Maximum-Prog,0.9323446100100644
21337,-mrecord-mcount,Maximum-Prog,0.0
21338,-fconstexpr-ops-limit=1,Maximum-Prog,0.0
21339,-fpic,Maximum-Prog,1.0578931888859349
21340,-fdiagnostics-show-line-numbers,Maximum-Prog,0.0
21341,-m96bit-long-double,Maximum-Prog,0.9908801740576356
21342,-ggnu-pubnames,Maximum-Prog,0.0
21343,-fconstexpr-ops-limit=2,Maximum-Prog,0.0
21344,-fif-conversion,Maximum-Prog,0.938283896894376
21345,-fstack-clash-protection,Maximum-Prog,0.9811634662171128
21346,-fforward-propagate,Maximum-Prog,0.9726683167834416
21347,-feliminate-unused-debug-types,Maximum-Prog,0.9946752279346244
21348,-fpack-struct=2,Maximum-Prog,0.9864595309550556
21349,-mvaes,Maximum-Prog,0.0
21350,-g,Maximum-Prog,1.0085040385763395
21351,-falign-labels,Maximum-Prog,0.9971080004495336
21352,-fgcse,Maximum-Prog,0.9925075384504476
21353,-isysroot,Maximum-Prog,0.0
21354,-auxbase-strip,Maximum-Prog,0.0
21355,-fprintf-return-value,Maximum-Prog,0.0
21356,-fsplit-wide-types,Maximum-Prog,0.9934814163549348
21357,-fcf-protection=none,Maximum-Prog,0.0
21358,-fsel-sched-pipelining,Maximum-Prog,0.8424097243077451
21359,-fshrink-wrap-separate,Maximum-Prog,0.0
21360,-ffp-contract=on,Maximum-Prog,1.006079629880062
21361,-mmitigate-rop,Maximum-Prog,0.0
21362,-fmessage-length=1,Maximum-Prog,0.9886024860100034
21363,-fomit-frame-pointer,Maximum-Prog,1.0200497688694188
21364,-mmovdiri,Maximum-Prog,0.0
21365,-mabm,Maximum-Prog,1.033002904690281
21366,-finline-limit=2,Maximum-Prog,0.9801341682159784
21367,--optimize,Maximum-Prog,1.00148914288581
21368,-fnon-call-exceptions,Maximum-Prog,0.9651348868690776
21369,-gdescribe-dies,Maximum-Prog,0.0
21370,-fgraphite-identity,Maximum-Prog,0.982690510629116
21371,-fira-share-spill-slots,Maximum-Prog,0.9822053988983748
21372,-frerun-cse-after-loop,Maximum-Prog,0.8645681601965645
21373,-fpermitted-flt-eval-methods=c11,Maximum-Prog,0.0
21374,-fasan-shadow-offset=2,Maximum-Prog,0.0
21375,-mtbm,Maximum-Prog,0.8385467824241155
21376,-fvtv-debug,Maximum-Prog,0.0
21377,-fsched-stalled-insns,Maximum-Prog,1.0129184478581303
21378,-finit-real=inf,Maximum-Prog,0.8544996796797082
21379,-funswitch-loops,Maximum-Prog,0.8992423298282703
21380,-fstack-protector-explicit,Maximum-Prog,0.0
21381,-feliminate-unused-debug-symbols,Maximum-Prog,0.9911983297018304
21382,-fdse,Maximum-Prog,1.0187925765325
21383,-faggressive-loop-optimizations,Maximum-Prog,0.93698545908549
21384,-O0,Maximum-Prog,0.8717325612876743
21385,-mavx5124fmaps,Maximum-Prog,0.0
21386,-fuse-ld=lld,Maximum-Prog,0.0
21387,-freorder-blocks-algorithm=simple,Maximum-Prog,0.0
21388,-fprofile-arcs,Maximum-Prog,1.0057839435108231
21389,-fsched-stalled-insns=0,Maximum-Prog,0.9641466877885748
21390,-falign-loops,Maximum-Prog,0.9996561460144234
21391,-O3,Maximum-Prog,0.9899752045623604
21392,-fsched-spec-load,Maximum-Prog,0.995952235043101
21393,-gz,Maximum-Prog,0.0
21394,-fpack-struct,Maximum-Prog,0.0
21395,-fira-region=one,Maximum-Prog,0.8956536044237894
21396,-ftls-model=global-dynamic,Maximum-Prog,1.0206225624569154
21397,-mavx256-split-unaligned-load,Maximum-Prog,0.9848462548542553
21398,-ftree-tail-merge,Maximum-Prog,0.8744673161935147
21399,-fsched-spec,Maximum-Prog,1.0119326116654712
21400,-ftrapv,Maximum-Prog,0.9829017886816668
21401,-fbranch-target-load-optimize,Maximum-Prog,0.9975381581325312
21402,--output,Maximum-Prog,0.0
21403,-mavx512dq,Maximum-Prog,0.0
21404,-mfxsr,Maximum-Prog,1.005359304205354
21405,-freport-bug,Maximum-Prog,0.0
21406,-mlarge-data-threshold=3,Maximum-Prog,0.9843120948078704
21407,-fsched-group-heuristic,Maximum-Prog,0.8562938550241816
21408,-fprofile-update=atomic,Maximum-Prog,0.0
21409,-gant,Maximum-Prog,0.0
21410,-fipa-ra,Maximum-Prog,0.0
21411,--extra-warnings,Maximum-Prog,1.0556499084722846
21412,-floop-unroll-and-jam,Maximum-Prog,0.0
21413,-funwind-tables,Maximum-Prog,0.9445130490736008
21414,-finline-functions,Maximum-Prog,0.9902960542633864
21415,-fsso-struct=little-endian,Maximum-Prog,0.0
21416,-fira-region=mixed,Maximum-Prog,0.988716733804398
21417,-fsimd-cost-model=unlimited,Maximum-Prog,0.0
21418,-msha,Maximum-Prog,0.0
21419,-fcoarray=single,Maximum-Prog,0.9807617668878033
21420,-fshort-enums,Maximum-Prog,0.9967188532379584
21421,-mgfni,Maximum-Prog,0.0
21422,-ftree-ccp,Maximum-Prog,0.9646032451655924
21423,-fhoist-adjacent-loads,Maximum-Prog,1.0131677781499635
21424,-mrdrnd,Maximum-Prog,0.989852485434486
21425,-grecord-gcc-switches,Maximum-Prog,0.92591639185347
21426,-mno-push-args,Maximum-Prog,0.9644665431999356
21427,-mcet-switch,Maximum-Prog,0.0
21428,-mhard-float,Maximum-Prog,0.9893038941258968
21429,-fcheck-data-deps,Maximum-Prog,0.9938556692134592
21430,-mcld,Maximum-Prog,0.8824373187637031
21431,-ftemplate-depth-,Maximum-Prog,0.0
21432,-ftree-scev-cprop,Maximum-Prog,1.0122644323854708
21433,-floop-strip-mine,Maximum-Prog,0.9917227480774452
21434,-fauto-profile,Maximum-Prog,0.0
21435,-std=c++1y,Maximum-Prog,0.986751278779226
21436,-mindirect-branch-register,Maximum-Prog,0.950217489089846
21437,-findirect-inlining,Maximum-Prog,0.9890424849365133
21438,-finline-limit=0,Maximum-Prog,0.9799834074597704
21439,-fversion=level,Maximum-Prog,0.0
21440,-fipa-profile,Maximum-Prog,0.9923332159648722
21441,-ftree-loop-if-convert,Maximum-Prog,1.0070185291523706
21442,-maccumulate-outgoing-args,Maximum-Prog,0.9990449706234632
21443,-fmodulo-sched,Maximum-Prog,0.9997345773143732
21444,-mpclmul,Maximum-Prog,0.8372683615621744
21445,-gas-locview-support,Maximum-Prog,0.0
21446,-mxsaves,Maximum-Prog,0.0
21447,-fauto-inc-dec,Maximum-Prog,1.0157832694460462
21448,-femit-class-debug-always,Maximum-Prog,0.9097552305736198
21449,-fipa-cp-alignment,Maximum-Prog,0.0
21450,-mpopcnt,Maximum-Prog,1.0267714550967346
21451,-std=c++1z,Maximum-Prog,0.0
21452,-feliminate-dwarf2-dups,Maximum-Prog,0.9061309435549516
21453,-fdevirtualize,Maximum-Prog,0.936183533306915
21454,-flifetime-dse,Maximum-Prog,0.0
21455,-malign-double,Maximum-Prog,0.9826147307178316
21456,-fipa-reference-addressable,Maximum-Prog,0.0
21457,-fdiagnostics-color,Maximum-Prog,0.8308391831525207
21458,-fvisibility=default,Maximum-Prog,0.9838148760221966
21459,-miamcu,Maximum-Prog,0.0
21460,-fcf-protection=full,Maximum-Prog,0.0
21461,-fdce,Maximum-Prog,0.8968809084340146
21462,-idirafter,Maximum-Prog,0.0
21463,-E,Maximum-Prog,0.0
21464,--param,Maximum-Prog,0.0
21465,-ftree-copy-prop,Maximum-Prog,0.860255080640991
21466,-fstore-merging,Maximum-Prog,0.0
21467,-mmovdir64b,Maximum-Prog,0.0
21468,-ftime-report,Maximum-Prog,1.018807308235374
21469,-fcf-protection=return,Maximum-Prog,0.0
21470,-fconstexpr-depth=2,Maximum-Prog,1.0067984496710467
21471,-fprofile-correction,Maximum-Prog,1.0116821798401945
21472,-fconstexpr-loop-limit=1,Maximum-Prog,0.0
21473,-fdump-unnumbered,Maximum-Prog,0.9992750116799038
21474,-freschedule-modulo-scheduled-loops,Maximum-Prog,0.8897468639340718
21475,-fsched-dep-count-heuristic,Maximum-Prog,0.9927913545987128
21476,-mvect8-ret-in-mem,Maximum-Prog,0.9854061258237282
21477,-fbounds-check=off,Maximum-Prog,0.0
21478,-ftemplate-depth=2,Maximum-Prog,0.0
21479,-fprofile-abs-path,Maximum-Prog,0.0
21480,-foptimize-register-move,Maximum-Prog,0.9849167101110586
21481,-std=gnu++0x,Maximum-Prog,0.8887262296334825
21482,-finline-small-functions,Maximum-Prog,0.8567207500529295
21483,-fregmove,Maximum-Prog,0.971889339224206
21484,-fsigned-zeros,Maximum-Prog,1.0023792228485733
21485,-fargument-noalias-anything,Maximum-Prog,0.9780253339027324
21486,-ftree-vect-loop-version,Maximum-Prog,1.0220665221164404
21487,-mfancy-math-387,Maximum-Prog,0.9954787647386866
21488,-finhibit-size-directive,Maximum-Prog,0.9511924341125656
21489,-fvisibility=internal,Maximum-Prog,1.0129861233271538
21490,-fstack-check,Maximum-Prog,0.9915207936331863
21491,-pedantic-errors,Maximum-Prog,0.9999298746509384
21492,-fira-verbose=2,Maximum-Prog,0.980335522185764
21493,-fprofile-use,Maximum-Prog,0.8652657950228313
21494,-fwrapv,Maximum-Prog,0.9853193892484228
21495,-fsimd-cost-model=dynamic,Maximum-Prog,0.0
21496,-fexceptions,Maximum-Prog,0.9959596883497004
21497,-msse2avx,Maximum-Prog,1.0367403429687256
21498,-imultiarch,Maximum-Prog,0.0
21499,-ftls-model=initial-exec,Maximum-Prog,1.0096125397958642
21500,-MMD,Maximum-Prog,1.0108932333162286
21501,-fdump-unnumbered-links,Maximum-Prog,1.020757379748324
21502,-ftabstop=1,Maximum-Prog,0.9940272272790646
21503,-fipa-sra,Maximum-Prog,0.9797589561200016
21504,-fversion=ident,Maximum-Prog,0.0
21505,-frandom-seed,Maximum-Prog,0.0
21506,-ffp-contract=fast,Maximum-Prog,0.967815986076299
21507,-fasan-shadow-offset=0,Maximum-Prog,0.0
21508,-iquote,Maximum-Prog,0.0
21509,-fcaller-saves,Maximum-Prog,0.9059034143508014
21510,-fmerge-debug-strings,Maximum-Prog,1.009891748922253
21511,-gno-pubnames,Maximum-Prog,0.9857580924979176
21512,-fconstexpr-loop-limit=3,Maximum-Prog,0.0
21513,-msse4a,Maximum-Prog,1.0754928413973304
21514,-msoft-float,Maximum-Prog,0.8913697718758511
21515,-ftree-copyrename,Maximum-Prog,1.0104114206755528
21516,-fdata-sections,Maximum-Prog,1.0093062684172518
21517,-fprofile-reorder-functions,Maximum-Prog,0.0
21518,-x,Maximum-Prog,0.0
21519,-fcilkplus,Maximum-Prog,0.0
21520,-fdelayed-branch,Maximum-Prog,1.011799260518853
21521,-fschedule-insns2,Maximum-Prog,1.029233057587061
21522,-fmodulo-sched-allow-regmoves,Maximum-Prog,0.9999724495827362
21523,-fpredictive-commoning,Maximum-Prog,0.9546547920399404
21524,-fssa-backprop,Maximum-Prog,0.0
21525,-mno-fancy-math-387,Maximum-Prog,0.8852384503443703
21526,-fgcse-after-reload,Maximum-Prog,0.9964551692467422
21527,-fopt-info,Maximum-Prog,0.9420356421813788
21528,-finline,Maximum-Prog,1.0888926262966026
21529,-iwithprefix,Maximum-Prog,0.0
21530,-fpie,Maximum-Prog,0.9866927528471692
21531,-ftree-parallelize-loops=3,Maximum-Prog,1.001871130390269
21532,--pedantic,Maximum-Prog,0.954596207504178
21533,-m128bit-long-double,Maximum-Prog,0.9617043245625936
21534,-mtls-direct-seg-refs,Maximum-Prog,0.8561396160358874
21535,-fcf-protection,Maximum-Prog,0.0
21536,-lang-asm,Maximum-Prog,0.0
21537,-fipa-matrix-reorg,Maximum-Prog,0.9976586355617524
21538,-ftree-vectorize,Maximum-Prog,0.8893333105636316
21539,-fdiagnostics-color=auto,Maximum-Prog,0.9935531125808036
21540,-fcommon,Maximum-Prog,1.0094253518705327
21541,-fivopts,Maximum-Prog,0.8611252702315058
21542,-fsched-stalled-insns-dep=1,Maximum-Prog,0.9821868742281634
21543,-fdiagnostics-color=never,Maximum-Prog,0.8585864305938855
21544,-mavx512f,Maximum-Prog,0.0
21545,-ftemplate-depth=0,Maximum-Prog,0.0
21546,-fpost-ipa-mem-report,Maximum-Prog,1.0045616489367055
21547,-gstatement-frontiers,Maximum-Prog,0.0
21548,-ftree-loop-linear,Maximum-Prog,0.9964742360498132
21549,-fkeep-static-functions,Maximum-Prog,0.0
21550,-fpartial-inlining,Maximum-Prog,1.0284430019447983
21551,-flto-odr-type-merging,Maximum-Prog,0.0
21552,-L,Maximum-Prog,0.0
21553,-fsched-verbose=2,Maximum-Prog,1.0041565610032754
21554,-foptimize-sibling-calls,Maximum-Prog,0.9964684330325052
21555,-quiet,Maximum-Prog,0.0
21556,-fshow-column,Maximum-Prog,0.9916398218680998
21557,-floop-optimize,Maximum-Prog,0.9303386443197714
21558,-fident,Maximum-Prog,0.8780713631695198
21559,-fpeel-loops,Maximum-Prog,0.988669399371687
21560,-fconstexpr-ops-limit=3,Maximum-Prog,0.0
21561,-fdiagnostics-parseable-fixits,Maximum-Prog,0.0
21562,-fstrict-volatile-bitfields,Maximum-Prog,0.9485604545724524
21563,-finit-real=zero,Maximum-Prog,0.9922863566849642
21564,-ffunction-sections,Maximum-Prog,0.8921066978889226
21565,-falign-jumps,Maximum-Prog,0.9870204248460268
21566,-fstrict-enums,Maximum-Prog,0.9758229886911614
21567,-fbtr-bb-exclusive,Maximum-Prog,0.9736899009540408
21568,-fassociative-math,Maximum-Prog,0.9682627193659658
21569,-fallow-leading-underscore,Maximum-Prog,1.0186132305567557
21570,-fenable-,Maximum-Prog,0.0
21571,-mcldemote,Maximum-Prog,0.0
21572,-m64,Maximum-Prog,0.9995960792986468
21573,--include-with-prefix,Maximum-Prog,0.0
21574,-fstack-check=generic,Maximum-Prog,0.9096509021923131
21575,--include-directory-after,Maximum-Prog,0.0
21576,-mlong-double-64,Maximum-Prog,1.016966550856351
21577,-mlarge-data-threshold=2,Maximum-Prog,1.0119864749776948
21578,-mavx512vpopcntdq,Maximum-Prog,0.0
21579,-funsafe-loop-optimizations,Maximum-Prog,0.9861590242569048
21580,-fpeephole2,Maximum-Prog,1.0001578180032766
21581,-flto,Maximum-Prog,0.8546033254563512
21582,-fsched-stalled-insns=1,Maximum-Prog,0.9653838094009928
21583,-fgraphite,Maximum-Prog,1.008718917853696
21584,-fipa-vrp,Maximum-Prog,0.0
21585,-mavx512pf,Maximum-Prog,0.0
21586,-ftree-dce,Maximum-Prog,0.9760162124634534
21587,-fcode-hoisting,Maximum-Prog,0.0
21588,-mfp-ret-in-387,Maximum-Prog,0.9849037520659798
21589,-flive-patching=inline-clone,Maximum-Prog,0.0
21590,-ftree-store-copy-prop,Maximum-Prog,0.8723007580563054
21591,-fvar-tracking-assignments,Maximum-Prog,1.0111398602874448
21592,-ftemplate-depth=3,Maximum-Prog,1.0129861233271538
21593,-fkeep-static-consts,Maximum-Prog,0.9985452465827884
21594,-ffp-contract=off,Maximum-Prog,0.8941759205688583
21595,-fstack-protector-strong,Maximum-Prog,0.9785271086675028
21596,-mstv,Maximum-Prog,0.0
21597,-fdebug=ident,Maximum-Prog,0.0
21598,-frtti,Maximum-Prog,1.0135364291311195
21599,--include-directory,Maximum-Prog,0.0
21600,-mskip-rax-setup,Maximum-Prog,0.0
21601,-mmanual-endbr,Maximum-Prog,0.0
21602,-fipa-icf-variables,Maximum-Prog,0.0
21603,-ftree-cselim,Maximum-Prog,1.006575928655586
21604,-MQ,Maximum-Prog,0.0
21605,-fgnat-encodings=all,Maximum-Prog,0.0
21606,-O2,Maximum-Prog,0.925635182098286
21607,-ftree-sink,Maximum-Prog,1.0099207001656825
21608,-fsimd-cost-model=cheap,Maximum-Prog,0.0
21609,-mpcommit,Maximum-Prog,0.0
21610,-fexcess-precision=standard,Maximum-Prog,0.0
21611,-fmove-loop-invariants,Maximum-Prog,1.013753458465825
21612,-ftree-reassoc,Maximum-Prog,0.9915872817449312
21613,-floop-interchange,Maximum-Prog,0.9896038679592912
21614,-isystem,Maximum-Prog,0.0
21615,-fdelete-dead-exceptions,Maximum-Prog,1.0067053680766318
21616,-mmwaitx,Maximum-Prog,0.0
21617,-momit-leaf-frame-pointer,Maximum-Prog,0.8584947380266184
21618,-mwbnoinvd,Maximum-Prog,0.0
21619,-malign-stringops,Maximum-Prog,1.0146250844976643
21620,-ftree-loop-ivcanon,Maximum-Prog,0.9778640443796764
21621,-fsee,Maximum-Prog,0.8614182028445181
21622,-ftree-store-ccp,Maximum-Prog,0.8529188504044661
21623,-fvisibility=protected,Maximum-Prog,0.9189920152100004
21624,-gpubnames,Maximum-Prog,0.8968909822010227
21625,--include-with-prefix-before,Maximum-Prog,0.0
21626,-funconstrained-commons,Maximum-Prog,0.0
21627,-dumpdir,Maximum-Prog,0.0
21628,-ftree-parallelize-loops=1,Maximum-Prog,1.0125956147410708
21629,-frecord-gcc-switches,Maximum-Prog,0.977346201737365
21630,-fsanitize-undefined-trap-on-error,Maximum-Prog,0.0
21631,-v,Maximum-Prog,1.0440093089742697
21632,-mpconfig,Maximum-Prog,0.0
21633,-fprofile-report,Maximum-Prog,1.022404150491155
21634,-mbionic,Maximum-Prog,0.0
21635,-ftree-salias,Maximum-Prog,0.990834271552077
21636,-mlong-double-80,Maximum-Prog,1.0131866328534862
21637,-mrecord-return,Maximum-Prog,0.0
21638,-mptwrite,Maximum-Prog,0.0
21639,-MF,Maximum-Prog,0.0
21640,-funroll-all-loops,Maximum-Prog,0.9989774786759266
21641,-fzee,Maximum-Prog,1.004488355183874
21642,-fleading-underscore,Maximum-Prog,0.0
21643,-fpeephole,Maximum-Prog,0.8683306812044409
21644,-Xf,String-Processing-Functions-getline-Function-Prog,0.0
21645,-fselective-scheduling2,String-Processing-Functions-getline-Function-Prog,1.0917860956197332
21646,-fgnat-encodings=minimal,String-Processing-Functions-getline-Function-Prog,0.0
21647,-fsplit-paths,String-Processing-Functions-getline-Function-Prog,0.0
21648,-mfma,String-Processing-Functions-getline-Function-Prog,1.0592485286713056
21649,-fdump-internal-locations,String-Processing-Functions-getline-Function-Prog,0.0
21650,--include,String-Processing-Functions-getline-Function-Prog,0.0
21651,-mlzcnt,String-Processing-Functions-getline-Function-Prog,1.0972584549427418
